,Image_names,cell_type,xmin,xmax,ymin,ymax
4024,41.jpg,RBC,96,205,362,469
4025,41.jpg,RBC,1,89,323,430
4026,41.jpg,RBC,79,212,212,317
4027,41.jpg,RBC,105,238,108,213
4028,41.jpg,RBC,463,596,104,209
4029,41.jpg,RBC,526,640,95,189
4030,41.jpg,RBC,529,640,204,318
4031,41.jpg,RBC,464,575,312,426
4032,41.jpg,RBC,332,457,314,428
4033,41.jpg,RBC,255,380,322,436
4034,41.jpg,RBC,264,387,392,480
4035,41.jpg,RBC,12,123,106,207
4036,41.jpg,RBC,538,639,1,85
4037,41.jpg,Platelets,428,473,11,50
4038,41.jpg,Platelets,489,534,46,85
4039,41.jpg,Platelets,48,93,206,245
4040,410.jpg,RBC,518,611,168,268
4041,410.jpg,RBC,426,551,87,198
4042,410.jpg,RBC,502,611,298,411
4043,410.jpg,RBC,250,371,245,357
4044,410.jpg,RBC,58,170,104,215
4045,410.jpg,RBC,378,504,258,368
4046,410.jpg,RBC,228,320,126,217
4047,410.jpg,RBC,169,261,79,170
4048,410.jpg,RBC,2,93,1,83
4049,410.jpg,RBC,16,121,229,313
4050,410.jpg,RBC,7,115,263,367
4051,410.jpg,RBC,349,456,127,286
4052,410.jpg,RBC,438,563,1,77
4053,410.jpg,RBC,227,310,71,150
4054,410.jpg,Platelets,413,456,396,433
4055,410.jpg,Platelets,334,377,210,248
4056,410.jpg,Platelets,180,213,169,217
4057,410.jpg,Platelets,78,122,15,51
4058,410.jpg,WBC,78,306,293,480
4059,411.jpg,RBC,233,338,368,452
4060,411.jpg,RBC,346,456,385,476
4061,411.jpg,RBC,241,351,73,164
4062,411.jpg,RBC,250,366,1,85
4063,411.jpg,RBC,106,226,315,428
4064,411.jpg,RBC,289,394,160,244
4065,411.jpg,RBC,350,455,109,193
4066,411.jpg,RBC,104,209,20,104
4067,411.jpg,RBC,1,108,221,322
4068,411.jpg,RBC,582,639,379,480
4069,411.jpg,RBC,457,562,372,456
4070,411.jpg,RBC,563,640,20,113
4071,411.jpg,RBC,304,400,262,387
4072,411.jpg,Platelets,239,291,275,321
4073,411.jpg,Platelets,121,189,260,320
4074,411.jpg,Platelets,57,104,119,167
4075,411.jpg,Platelets,1,29,286,327
4076,411.jpg,WBC,367,611,166,394
4077,42.jpg,WBC,261,424,219,381
4078,42.jpg,RBC,228,374,13,121
4079,42.jpg,RBC,321,437,117,236
4080,42.jpg,RBC,478,594,83,202
4081,42.jpg,RBC,435,551,147,266
4082,42.jpg,RBC,414,530,220,339
4083,42.jpg,RBC,480,579,250,352
4084,42.jpg,RBC,478,577,304,406
4085,42.jpg,RBC,455,554,353,455
4086,42.jpg,RBC,531,630,310,412
4087,42.jpg,RBC,1,80,12,128
4088,42.jpg,RBC,76,198,1,109
4089,42.jpg,RBC,427,562,1,114
4090,42.jpg,Platelets,396,440,2,60
4091,42.jpg,Platelets,210,252,419,453
4092,42.jpg,RBC,196,294,111,220
4093,42.jpg,RBC,25,123,151,260
4094,42.jpg,RBC,43,132,410,480
4095,42.jpg,RBC,124,213,410,480
4096,42.jpg,RBC,1,98,373,460
4097,43.jpg,WBC,116,278,192,319
4098,43.jpg,RBC,65,151,42,172
4099,43.jpg,RBC,236,330,281,377
4100,43.jpg,RBC,355,449,316,412
4101,43.jpg,RBC,545,639,187,313
4102,43.jpg,RBC,545,640,81,207
4103,43.jpg,RBC,562,640,1,101
4104,43.jpg,RBC,151,260,1,84
4105,43.jpg,RBC,248,396,1,77
4106,43.jpg,RBC,303,412,149,233
4107,43.jpg,RBC,95,260,377,476
4108,43.jpg,Platelets,401,451,179,215
4109,43.jpg,Platelets,1,30,282,321
4110,43.jpg,RBC,442,553,222,350
4111,43.jpg,RBC,411,505,346,442
4112,43.jpg,RBC,463,563,384,480
4113,44.jpg,WBC,76,217,106,228
4114,44.jpg,WBC,498,639,304,480
4115,44.jpg,Platelets,177,211,76,115
4116,44.jpg,Platelets,61,95,441,480
4117,44.jpg,RBC,17,144,330,428
4118,44.jpg,RBC,107,234,345,443
4119,44.jpg,RBC,86,213,223,321
4120,44.jpg,RBC,31,158,208,306
4121,44.jpg,RBC,367,494,286,384
4122,44.jpg,RBC,346,473,175,273
4123,44.jpg,RBC,296,423,46,144
4124,44.jpg,RBC,417,511,84,188
4125,44.jpg,RBC,4,98,1,104
4126,44.jpg,RBC,1,77,97,200
4127,44.jpg,RBC,564,640,49,167
4128,44.jpg,RBC,507,623,126,245
4129,45.jpg,WBC,196,345,257,411
4130,45.jpg,WBC,1,121,40,154
4131,45.jpg,RBC,68,209,371,473
4132,45.jpg,RBC,69,154,288,383
4133,45.jpg,RBC,409,517,54,161
4134,45.jpg,RBC,49,157,142,249
4135,45.jpg,RBC,207,315,59,166
4136,45.jpg,RBC,170,278,145,252
4137,45.jpg,RBC,301,409,23,130
4138,45.jpg,RBC,503,611,168,275
4139,45.jpg,RBC,520,628,94,201
4140,45.jpg,RBC,505,613,30,137
4141,45.jpg,RBC,516,622,415,480
4142,45.jpg,RBC,1,79,323,435
4143,45.jpg,Platelets,520,555,377,413
4144,45.jpg,Platelets,561,596,366,402
4145,45.jpg,Platelets,353,388,434,470
4146,45.jpg,Platelets,114,150,126,157
4147,45.jpg,RBC,387,482,319,412
4148,45.jpg,Platelets,502,537,310,346
4149,46.jpg,RBC,326,422,235,338
4150,46.jpg,RBC,173,269,272,375
4151,46.jpg,RBC,223,319,273,376
4152,46.jpg,RBC,240,344,361,460
4153,46.jpg,RBC,81,185,336,435
4154,46.jpg,RBC,1,103,344,443
4155,46.jpg,RBC,349,445,398,480
4156,46.jpg,RBC,386,482,386,468
4157,46.jpg,RBC,410,506,360,442
4158,46.jpg,RBC,451,547,339,421
4159,46.jpg,RBC,475,571,319,401
4160,46.jpg,RBC,495,591,304,386
4161,46.jpg,RBC,437,533,201,283
4162,46.jpg,RBC,470,566,209,291
4163,46.jpg,RBC,506,602,222,304
4164,46.jpg,RBC,390,489,90,194
4165,46.jpg,RBC,1,99,109,213
4166,46.jpg,RBC,80,180,69,173
4167,46.jpg,RBC,184,269,103,184
4168,46.jpg,RBC,343,428,13,94
4169,46.jpg,RBC,555,640,139,220
4170,46.jpg,WBC,491,633,21,144
4171,46.jpg,RBC,230,326,183,286
4172,46.jpg,RBC,162,258,41,144
4173,46.jpg,Platelets,173,204,13,41
4174,47.jpg,WBC,312,453,1,92
4175,47.jpg,Platelets,47,99,237,281
4176,47.jpg,RBC,340,473,143,259
4177,47.jpg,RBC,245,358,129,233
4178,47.jpg,RBC,241,354,29,133
4179,47.jpg,RBC,138,251,294,398
4180,47.jpg,RBC,61,174,313,417
4181,47.jpg,RBC,157,262,391,480
4182,47.jpg,RBC,218,315,417,480
4183,47.jpg,RBC,1,109,417,480
4184,47.jpg,RBC,521,609,90,181
4185,47.jpg,RBC,479,567,109,200
4186,47.jpg,RBC,463,551,172,263
4187,47.jpg,RBC,499,587,189,280
4188,47.jpg,RBC,519,607,209,300
4189,47.jpg,RBC,532,640,239,337
4190,47.jpg,RBC,485,623,398,480
4191,47.jpg,RBC,106,213,22,120
4192,47.jpg,RBC,1,85,83,189
4193,47.jpg,RBC,7,112,1,91
4194,47.jpg,RBC,214,328,284,383
4195,47.jpg,RBC,338,415,296,383
4196,47.jpg,RBC,334,411,349,436
4197,47.jpg,RBC,269,377,387,480
4198,48.jpg,WBC,278,383,147,259
4199,48.jpg,Platelets,207,240,214,242
4200,48.jpg,Platelets,258,291,263,291
4201,48.jpg,Platelets,12,40,277,311
4202,48.jpg,RBC,32,163,102,230
4203,48.jpg,RBC,19,114,1,90
4204,48.jpg,RBC,1,95,25,115
4205,48.jpg,RBC,110,226,25,117
4206,48.jpg,RBC,199,314,1,92
4207,48.jpg,RBC,377,485,273,373
4208,48.jpg,RBC,416,506,379,480
4209,48.jpg,RBC,269,359,379,480
4210,48.jpg,RBC,392,494,177,276
4211,48.jpg,RBC,478,560,47,136
4212,48.jpg,RBC,552,640,1,96
4213,48.jpg,RBC,290,394,268,375
4214,48.jpg,RBC,232,336,298,405
4215,48.jpg,RBC,139,248,318,419
4216,48.jpg,RBC,296,392,51,142
4217,48.jpg,RBC,371,467,75,166
4218,48.jpg,RBC,439,546,1,45
4219,49.jpg,Platelets,506,551,192,232
4220,49.jpg,WBC,200,355,151,303
4221,49.jpg,RBC,149,295,281,387
4222,49.jpg,RBC,90,193,144,249
4223,49.jpg,RBC,1,102,59,164
4224,49.jpg,RBC,1,102,12,117
4225,49.jpg,RBC,64,162,1,60
4226,49.jpg,RBC,209,317,72,139
4227,49.jpg,RBC,404,503,259,370
4228,49.jpg,RBC,191,290,369,480
4229,49.jpg,RBC,38,137,246,357
4230,49.jpg,RBC,396,512,16,118
4231,49.jpg,RBC,566,640,96,200
4232,49.jpg,RBC,524,640,306,408
4233,49.jpg,RBC,548,640,400,480
4234,49.jpg,RBC,380,479,349,460
4235,49.jpg,RBC,467,555,414,480
4236,5.jpg,WBC,109,324,134,321
4237,5.jpg,RBC,432,528,242,325
4238,5.jpg,RBC,510,606,112,195
4239,5.jpg,RBC,482,594,361,475
4240,5.jpg,RBC,75,166,281,375
4241,5.jpg,RBC,38,147,1,62
4242,5.jpg,RBC,288,390,33,131
4243,5.jpg,RBC,411,527,66,185
4244,5.jpg,RBC,1,102,82,198
4245,5.jpg,RBC,1,81,283,372
4246,5.jpg,RBC,1,78,315,397
4247,5.jpg,RBC,391,469,373,455
4248,5.jpg,Platelets,127,163,47,81
4249,50.jpg,WBC,156,292,248,363
4250,50.jpg,Platelets,140,191,202,250
4251,50.jpg,RBC,486,599,81,196
4252,50.jpg,RBC,423,507,265,356
4253,50.jpg,RBC,556,639,347,438
4254,50.jpg,RBC,368,495,315,430
4255,50.jpg,RBC,261,388,332,447
4256,50.jpg,RBC,369,480,171,263
4257,50.jpg,RBC,378,485,44,164
4258,50.jpg,RBC,180,278,104,211
4259,50.jpg,RBC,58,156,142,249
4260,50.jpg,RBC,1,87,124,267
4261,50.jpg,RBC,279,377,236,343
4262,50.jpg,RBC,282,380,127,234
4263,50.jpg,RBC,246,377,1,115
4264,50.jpg,RBC,153,254,1,78
4265,50.jpg,RBC,453,594,1,108
4266,50.jpg,RBC,1,68,241,351
4267,50.jpg,RBC,41,139,1,108
4268,51.jpg,RBC,111,205,149,254
4269,51.jpg,RBC,484,593,80,186
4270,51.jpg,RBC,365,474,109,215
4271,51.jpg,RBC,421,528,301,418
4272,51.jpg,RBC,250,348,313,419
4273,51.jpg,RBC,158,256,317,423
4274,51.jpg,RBC,321,424,39,146
4275,51.jpg,RBC,29,141,64,169
4276,51.jpg,RBC,323,449,248,353
4277,51.jpg,RBC,514,612,368,474
4278,51.jpg,WBC,172,304,1,117
4279,53.jpg,RBC,214,333,81,183
4280,53.jpg,RBC,332,423,56,151
4281,53.jpg,RBC,346,437,157,252
4282,53.jpg,RBC,415,506,241,336
4283,53.jpg,RBC,175,255,121,201
4284,53.jpg,RBC,448,547,392,480
4285,53.jpg,RBC,257,372,388,480
4286,53.jpg,RBC,6,121,388,480
4287,53.jpg,RBC,494,609,51,150
4288,53.jpg,RBC,375,508,1,80
4289,53.jpg,RBC,549,640,340,442
4290,53.jpg,RBC,571,640,201,333
4291,53.jpg,RBC,39,153,84,207
4292,53.jpg,RBC,22,136,278,401
4293,53.jpg,WBC,113,241,232,366
4294,53.jpg,Platelets,294,338,194,234
4295,53.jpg,Platelets,241,285,258,298
4296,53.jpg,RBC,481,546,236,321
4297,54.jpg,RBC,259,370,317,429
4298,54.jpg,RBC,95,234,343,454
4299,54.jpg,RBC,259,373,57,150
4300,54.jpg,RBC,559,640,1,87
4301,54.jpg,RBC,433,541,1,115
4302,54.jpg,RBC,553,640,115,250
4303,54.jpg,RBC,446,533,269,404
4304,54.jpg,RBC,392,479,125,260
4305,54.jpg,RBC,1,119,72,200
4306,54.jpg,RBC,529,640,278,390
4307,54.jpg,WBC,106,242,12,143
4308,54.jpg,Platelets,316,362,140,180
4309,54.jpg,Platelets,354,400,215,255
4310,54.jpg,RBC,70,181,221,333
4311,55.jpg,RBC,451,560,19,108
4312,55.jpg,RBC,408,514,118,211
4313,55.jpg,RBC,432,573,415,480
4314,55.jpg,RBC,269,373,323,443
4315,55.jpg,RBC,288,399,138,232
4316,55.jpg,RBC,533,637,205,325
4317,55.jpg,RBC,477,600,269,367
4318,55.jpg,RBC,135,219,186,265
4319,55.jpg,RBC,5,114,218,300
4320,55.jpg,RBC,42,161,340,453
4321,55.jpg,WBC,145,262,61,166
4322,55.jpg,RBC,557,640,125,214
4323,55.jpg,RBC,282,377,408,480
4324,55.jpg,RBC,180,270,343,434
4325,56.jpg,RBC,330,439,15,100
4326,56.jpg,RBC,236,337,20,131
4327,56.jpg,RBC,319,405,231,327
4328,56.jpg,RBC,487,594,143,265
4329,56.jpg,RBC,280,366,407,480
4330,56.jpg,RBC,211,297,407,480
4331,56.jpg,RBC,555,640,304,415
4332,56.jpg,RBC,422,540,283,388
4333,56.jpg,RBC,77,186,1,85
4334,56.jpg,RBC,36,126,12,105
4335,56.jpg,WBC,153,275,134,258
4336,56.jpg,Platelets,601,634,105,146
4337,56.jpg,Platelets,618,640,154,195
4338,56.jpg,Platelets,535,568,381,422
4339,57.jpg,RBC,430,539,111,205
4340,57.jpg,RBC,329,430,121,212
4341,57.jpg,RBC,393,494,366,457
4342,57.jpg,RBC,37,158,12,137
4343,57.jpg,RBC,262,409,1,111
4344,57.jpg,RBC,171,282,204,297
4345,57.jpg,RBC,225,304,312,395
4346,57.jpg,RBC,317,416,350,429
4347,57.jpg,RBC,507,626,323,436
4348,57.jpg,RBC,237,346,99,205
4349,57.jpg,RBC,420,521,18,129
4350,57.jpg,WBC,274,410,236,355
4351,58.jpg,RBC,488,596,252,357
4352,58.jpg,RBC,393,487,127,214
4353,58.jpg,RBC,460,565,64,172
4354,58.jpg,RBC,5,110,319,427
4355,58.jpg,RBC,221,322,315,406
4356,58.jpg,RBC,267,364,17,117
4357,58.jpg,WBC,165,317,71,215
4358,58.jpg,Platelets,549,585,405,444
4359,58.jpg,Platelets,513,549,401,440
4360,58.jpg,RBC,322,415,291,391
4361,58.jpg,RBC,410,503,290,390
4362,59.jpg,RBC,201,314,223,322
4363,59.jpg,RBC,1,89,252,357
4364,59.jpg,RBC,203,292,336,441
4365,59.jpg,RBC,507,624,293,422
4366,59.jpg,RBC,464,577,76,175
4367,59.jpg,RBC,6,141,33,169
4368,59.jpg,RBC,106,188,229,325
4369,59.jpg,RBC,196,289,146,221
4370,59.jpg,WBC,211,338,4,132
4371,59.jpg,Platelets,330,373,442,480
4372,6.jpg,RBC,273,386,115,222
4373,6.jpg,RBC,56,169,103,210
4374,6.jpg,RBC,414,518,42,170
4375,6.jpg,RBC,536,640,74,202
4376,6.jpg,RBC,474,578,193,321
4377,6.jpg,RBC,466,570,337,465
4378,6.jpg,RBC,420,524,352,480
4379,6.jpg,RBC,215,314,174,281
4380,6.jpg,RBC,380,479,181,288
4381,6.jpg,RBC,1,99,64,171
4382,6.jpg,RBC,324,444,1,87
4383,6.jpg,RBC,162,290,1,70
4384,6.jpg,RBC,173,260,165,270
4385,6.jpg,RBC,139,226,191,296
4386,6.jpg,RBC,103,190,211,316
4387,6.jpg,RBC,29,116,231,336
4388,6.jpg,Platelets,170,207,65,100
4389,6.jpg,Platelets,6,43,401,436
4390,6.jpg,Platelets,124,161,305,340
4391,6.jpg,WBC,230,441,288,480
4392,6.jpg,RBC,151,236,298,423
4393,6.jpg,RBC,63,174,19,97
4394,60.jpg,RBC,405,525,191,282
4395,60.jpg,RBC,282,402,269,360
4396,60.jpg,RBC,116,236,366,457
4397,60.jpg,RBC,27,147,281,372
4398,60.jpg,RBC,47,167,95,186
4399,60.jpg,RBC,160,256,36,122
4400,60.jpg,RBC,409,521,49,141
4401,60.jpg,RBC,228,340,312,420
4402,60.jpg,RBC,109,221,178,286
4403,60.jpg,RBC,293,392,55,160
4404,60.jpg,RBC,49,145,1,82
4405,60.jpg,RBC,512,619,416,480
4406,60.jpg,WBC,209,328,173,298
4407,63.jpg,RBC,140,264,161,253
4408,63.jpg,RBC,360,451,283,374
4409,63.jpg,RBC,429,559,302,418
4410,63.jpg,RBC,521,629,231,328
4411,63.jpg,RBC,392,528,153,261
4412,63.jpg,RBC,408,502,56,154
4413,63.jpg,RBC,372,466,1,98
4414,63.jpg,RBC,546,640,48,146
4415,63.jpg,RBC,173,286,1,93
4416,63.jpg,RBC,61,160,1,72
4417,63.jpg,RBC,1,66,25,121
4418,63.jpg,WBC,91,249,261,399
4419,63.jpg,Platelets,264,305,80,125
4420,64.jpg,RBC,21,118,187,288
4421,64.jpg,RBC,194,291,91,192
4422,64.jpg,RBC,543,640,230,331
4423,64.jpg,RBC,431,548,134,239
4424,64.jpg,RBC,210,303,203,301
4425,64.jpg,RBC,118,206,1,81
4426,64.jpg,RBC,169,257,371,452
4427,64.jpg,RBC,38,163,78,177
4428,64.jpg,RBC,383,483,61,156
4429,64.jpg,WBC,366,493,295,417
4430,65.jpg,RBC,474,609,202,309
4431,65.jpg,RBC,356,441,248,333
4432,65.jpg,RBC,393,494,343,429
4433,65.jpg,RBC,232,334,150,240
4434,65.jpg,RBC,416,518,1,90
4435,65.jpg,RBC,204,306,45,135
4436,65.jpg,RBC,218,320,316,406
4437,65.jpg,RBC,507,612,308,399
4438,65.jpg,RBC,501,603,406,480
4439,65.jpg,RBC,1,85,228,308
4440,65.jpg,WBC,28,172,129,243
4441,66.jpg,RBC,166,266,180,287
4442,66.jpg,RBC,33,133,127,234
4443,66.jpg,RBC,557,640,150,272
4444,66.jpg,RBC,244,337,17,107
4445,66.jpg,RBC,17,111,1,68
4446,66.jpg,WBC,253,387,275,392
4447,66.jpg,WBC,404,538,107,224
4448,66.jpg,Platelets,495,534,298,335
4449,67.jpg,RBC,91,194,3,109
4450,67.jpg,RBC,92,188,150,259
4451,67.jpg,RBC,469,581,54,150
4452,67.jpg,RBC,377,489,316,412
4453,67.jpg,RBC,98,185,367,455
4454,67.jpg,RBC,16,103,34,122
4455,67.jpg,RBC,289,376,311,399
4456,67.jpg,RBC,522,627,407,478
4457,67.jpg,WBC,435,577,194,329
4458,67.jpg,Platelets,464,507,136,174
4459,68.jpg,RBC,20,130,1,107
4460,68.jpg,RBC,140,250,69,176
4461,68.jpg,RBC,1,99,329,430
4462,68.jpg,RBC,255,357,188,292
4463,68.jpg,RBC,367,469,74,178
4464,68.jpg,RBC,537,640,131,235
4465,68.jpg,RBC,495,598,229,333
4466,68.jpg,RBC,412,500,230,314
4467,68.jpg,RBC,440,528,415,480
4468,68.jpg,RBC,12,114,102,206
4469,68.jpg,RBC,81,176,232,353
4470,68.jpg,WBC,137,272,344,471
4471,69.jpg,RBC,235,349,23,127
4472,69.jpg,RBC,388,488,147,243
4473,69.jpg,RBC,482,598,218,338
4474,69.jpg,RBC,359,475,259,379
4475,69.jpg,RBC,34,148,172,243
4476,69.jpg,RBC,283,374,365,450
4477,69.jpg,RBC,291,382,299,384
4478,69.jpg,RBC,29,120,394,479
4479,69.jpg,RBC,531,622,339,424
4480,69.jpg,WBC,1,94,224,351
4481,69.jpg,Platelets,15,55,107,145
4482,69.jpg,Platelets,359,393,120,157
4483,69.jpg,Platelets,322,356,110,147
4484,69.jpg,Platelets,382,423,89,128
4485,7.jpg,WBC,117,290,190,360
4486,7.jpg,Platelets,89,131,184,221
4487,7.jpg,Platelets,65,107,203,240
4488,7.jpg,Platelets,333,372,1,30
4489,7.jpg,RBC,79,202,357,459
4490,7.jpg,RBC,495,620,1,114
4491,7.jpg,RBC,353,476,327,463
4492,7.jpg,RBC,449,565,319,393
4493,7.jpg,RBC,291,403,104,194
4494,7.jpg,RBC,211,323,76,166
4495,7.jpg,RBC,207,319,350,440
4496,7.jpg,RBC,253,371,298,403
4497,7.jpg,RBC,546,639,368,480
4498,7.jpg,RBC,482,617,223,327
4499,7.jpg,RBC,503,619,160,246
4500,7.jpg,RBC,373,489,142,235
4501,7.jpg,RBC,108,235,121,216
4502,7.jpg,RBC,16,143,59,154
4503,70.jpg,RBC,17,114,235,335
4504,70.jpg,RBC,210,307,272,372
4505,70.jpg,RBC,325,445,134,238
4506,70.jpg,RBC,270,380,57,158
4507,70.jpg,RBC,160,283,1,86
4508,70.jpg,RBC,190,298,153,253
4509,70.jpg,RBC,428,536,379,480
4510,70.jpg,RBC,477,585,196,297
4511,70.jpg,RBC,487,575,16,98
4512,70.jpg,RBC,525,613,122,204
4513,70.jpg,RBC,1,115,321,439
4514,70.jpg,RBC,111,225,308,406
4515,70.jpg,WBC,341,482,260,385
4516,70.jpg,Platelets,306,345,342,373
4517,70.jpg,Platelets,438,474,198,234
4518,71.jpg,RBC,119,233,394,479
4519,71.jpg,RBC,187,301,1,85
4520,71.jpg,RBC,501,607,230,326
4521,71.jpg,RBC,520,626,384,480
4522,71.jpg,RBC,299,414,175,281
4523,71.jpg,RBC,96,211,21,127
4524,71.jpg,RBC,45,160,119,225
4525,71.jpg,RBC,47,155,263,386
4526,71.jpg,RBC,534,640,295,390
4527,71.jpg,RBC,429,535,140,235
4528,71.jpg,WBC,167,296,83,206
4529,71.jpg,WBC,375,471,348,439
4530,72.jpg,RBC,300,427,365,474
4531,72.jpg,RBC,487,614,17,126
4532,72.jpg,RBC,160,265,200,300
4533,72.jpg,RBC,69,193,8,109
4534,72.jpg,RBC,181,286,91,191
4535,72.jpg,RBC,82,191,280,394
4536,72.jpg,RBC,509,618,252,366
4537,72.jpg,RBC,83,207,128,253
4538,72.jpg,WBC,173,306,358,480
4539,73.jpg,RBC,204,354,56,155
4540,73.jpg,RBC,116,214,223,317
4541,73.jpg,RBC,517,610,239,365
4542,73.jpg,WBC,189,314,288,408
4543,74.jpg,RBC,253,391,385,480
4544,74.jpg,RBC,410,529,121,215
4545,74.jpg,RBC,553,640,166,260
4546,74.jpg,RBC,295,387,189,285
4547,74.jpg,RBC,169,256,386,480
4548,74.jpg,RBC,222,306,288,373
4549,74.jpg,RBC,24,143,1,91
4550,74.jpg,RBC,111,206,237,323
4551,74.jpg,RBC,545,640,261,347
4552,74.jpg,RBC,562,640,351,437
4553,74.jpg,RBC,365,444,201,276
4554,74.jpg,WBC,211,353,49,177
4555,74.jpg,Platelets,263,293,194,223
4556,74.jpg,Platelets,513,543,220,249
4557,75.jpg,RBC,87,176,300,396
4558,75.jpg,RBC,299,416,180,283
4559,75.jpg,RBC,553,640,229,322
4560,75.jpg,RBC,509,613,142,245
4561,75.jpg,RBC,499,605,1,101
4562,75.jpg,RBC,453,559,62,163
4563,75.jpg,RBC,534,640,58,159
4564,75.jpg,RBC,408,525,239,342
4565,75.jpg,RBC,329,418,378,472
4566,75.jpg,RBC,491,584,398,480
4567,75.jpg,RBC,406,499,398,480
4568,75.jpg,RBC,6,99,398,480
4569,75.jpg,RBC,152,235,23,129
4570,75.jpg,WBC,6,130,10,154
4571,75.jpg,Platelets,331,378,35,75
4572,76.jpg,RBC,251,353,167,275
4573,76.jpg,RBC,345,447,221,329
4574,76.jpg,RBC,251,353,252,360
4575,76.jpg,RBC,148,250,160,268
4576,76.jpg,RBC,437,556,363,480
4577,76.jpg,RBC,509,613,242,344
4578,76.jpg,RBC,544,640,1,79
4579,76.jpg,RBC,29,131,167,275
4580,76.jpg,RBC,457,545,246,349
4581,76.jpg,RBC,1,74,1,131
4582,76.jpg,WBC,166,325,6,114
4583,77.jpg,RBC,216,321,243,333
4584,77.jpg,RBC,535,640,184,302
4585,77.jpg,RBC,158,284,136,215
4586,77.jpg,RBC,221,324,383,464
4587,77.jpg,RBC,453,556,50,131
4588,77.jpg,RBC,309,412,135,216
4589,77.jpg,RBC,1,94,355,448
4590,77.jpg,RBC,102,199,1,78
4591,77.jpg,RBC,117,214,398,476
4592,77.jpg,RBC,543,640,401,480
4593,77.jpg,RBC,362,460,390,469
4594,77.jpg,WBC,98,211,235,351
4595,78.jpg,RBC,10,94,163,258
4596,78.jpg,RBC,243,346,200,327
4597,78.jpg,RBC,477,580,123,250
4598,78.jpg,RBC,416,527,316,441
4599,78.jpg,RBC,385,480,155,256
4600,78.jpg,RBC,391,486,26,127
4601,78.jpg,RBC,1,87,312,412
4602,78.jpg,RBC,566,640,71,171
4603,78.jpg,WBC,134,304,92,209
4604,78.jpg,Platelets,260,299,364,400
4605,78.jpg,Platelets,472,511,255,291
4606,79.jpg,RBC,400,504,247,345
4607,79.jpg,RBC,400,504,306,404
4608,79.jpg,RBC,536,640,189,287
4609,79.jpg,RBC,332,437,1,87
4610,79.jpg,RBC,65,168,37,149
4611,79.jpg,RBC,452,556,8,95
4612,79.jpg,RBC,442,546,145,253
4613,79.jpg,RBC,252,356,166,264
4614,79.jpg,RBC,1,79,116,216
4615,79.jpg,RBC,301,402,366,467
4616,79.jpg,RBC,328,429,92,193
4617,79.jpg,WBC,92,257,311,449
4618,79.jpg,Platelets,173,209,102,138
4619,79.jpg,Platelets,598,639,399,440
4620,8.jpg,WBC,193,387,92,285
4621,8.jpg,RBC,17,134,298,402
4622,8.jpg,RBC,64,175,372,479
4623,8.jpg,RBC,119,230,330,437
4624,8.jpg,RBC,169,259,265,374
4625,8.jpg,RBC,191,281,291,400
4626,8.jpg,RBC,213,303,305,414
4627,8.jpg,RBC,247,337,315,424
4628,8.jpg,RBC,495,601,300,402
4629,8.jpg,RBC,534,640,371,473
4630,8.jpg,RBC,510,616,7,109
4631,8.jpg,RBC,515,639,44,152
4632,8.jpg,RBC,18,142,124,232
4633,8.jpg,RBC,70,194,63,171
4634,8.jpg,RBC,19,143,29,137
4635,8.jpg,RBC,270,392,1,71
4636,8.jpg,RBC,254,340,427,480
4637,8.jpg,RBC,298,381,434,480
4638,80.jpg,RBC,487,602,106,218
4639,80.jpg,RBC,485,600,217,329
4640,80.jpg,RBC,1,107,323,436
4641,80.jpg,RBC,447,549,322,416
4642,80.jpg,RBC,229,331,56,150
4643,80.jpg,RBC,1,77,1,65
4644,80.jpg,RBC,323,425,273,350
4645,80.jpg,RBC,142,244,264,341
4646,80.jpg,RBC,221,323,148,225
4647,80.jpg,RBC,340,442,1,77
4648,80.jpg,RBC,185,288,352,440
4649,80.jpg,RBC,76,179,103,191
4650,80.jpg,RBC,399,506,107,213
4651,80.jpg,RBC,361,479,365,469
4652,80.jpg,RBC,227,302,281,353
4653,80.jpg,WBC,1,121,199,316
4654,80.jpg,Platelets,532,558,298,325
4655,82.jpg,RBC,346,456,196,279
4656,82.jpg,RBC,243,353,266,349
4657,82.jpg,RBC,239,343,174,270
4658,82.jpg,RBC,232,336,1,88
4659,82.jpg,RBC,104,211,1,106
4660,82.jpg,RBC,299,415,60,162
4661,82.jpg,RBC,499,613,28,127
4662,82.jpg,RBC,7,111,287,383
4663,82.jpg,RBC,210,314,367,463
4664,82.jpg,RBC,493,597,98,194
4665,82.jpg,RBC,444,512,1,67
4666,82.jpg,RBC,14,95,405,480
4667,82.jpg,RBC,149,235,279,361
4668,82.jpg,RBC,137,211,382,459
4669,82.jpg,WBC,301,451,346,462
4670,82.jpg,Platelets,358,401,300,345
4671,82.jpg,Platelets,249,292,87,132
4672,83.jpg,RBC,93,212,64,157
4673,83.jpg,RBC,1,93,1,141
4674,83.jpg,RBC,15,110,375,475
4675,83.jpg,RBC,264,397,223,333
4676,83.jpg,RBC,1,133,204,314
4677,83.jpg,RBC,477,610,292,402
4678,83.jpg,RBC,422,522,207,311
4679,83.jpg,RBC,446,546,376,480
4680,83.jpg,RBC,216,332,99,201
4681,83.jpg,RBC,110,226,293,395
4682,83.jpg,WBC,257,380,335,456
4683,84.jpg,WBC,91,272,255,402
4684,84.jpg,Platelets,462,498,83,119
4685,84.jpg,Platelets,429,482,16,65
